equipo_ganador,equipo_primera_sangre,asesinatos_dif,asistencias_dif,oro_dif,nivel_dif,minions_dif,torretas_dif,dragones_dif,heraldos_dif
0,1,0,0,-1327,-0.20000000000000018,-23,0,-1,0
0,1,4,7,1417,0.40000000000000036,-14,0,0,-1
1,0,0,-3,71,0.0,13,0,1,0
0,1,1,-2,17,0.40000000000000036,-8,0,-1,0
1,0,1,3,151,0.0,0,0,1,1
0,0,7,6,4817,0.6000000000000005,41,0,1,-1
1,1,-5,-6,-3400,-0.6000000000000005,-38,0,-1,0
1,0,-2,-10,-944,0.0,26,0,-1,0
1,1,-4,0,-2839,-0.40000000000000036,-25,-1,1,-1
0,0,3,4,818,0.0,46,0,1,0
1,1,-7,-4,-6286,-1.3999999999999995,-93,-1,-1,-1
1,1,-7,-7,-3799,-0.6000000000000005,-26,0,-1,0
0,1,6,2,4428,0.6000000000000005,22,1,1,1
0,0,8,8,4388,0.6000000000000005,28,0,-1,0
1,1,-4,-6,-3045,-0.6000000000000005,-36,0,1,0
1,1,-2,-6,-1497,-0.20000000000000018,3,0,0,-1
1,1,-1,2,-1696,-0.5999999999999996,-11,0,1,0
0,1,1,4,733,-0.20000000000000018,-60,0,0,-1
0,0,-1,1,-606,-0.20000000000000018,3,0,1,0
1,1,-2,-2,-2420,0.0,-15,0,0,-1
1,1,-5,-9,-2037,0.0,14,0,-1,0
0,1,0,-2,631,0.1999999999999993,14,0,-1,0
1,1,0,-3,-1570,-0.39999999999999947,-19,0,-1,1
0,1,0,2,-471,0.6000000000000005,-28,0,1,0
0,1,-1,-1,-1211,0.20000000000000018,4,0,0,0
0,0,5,2,2740,0.20000000000000018,32,0,-1,1
0,1,2,1,1947,0.40000000000000036,-6,0,0,1
0,0,7,7,4712,1.0,63,0,0,0
1,0,1,3,1115,0.0,15,0,1,0
0,1,-1,0,-833,-0.20000000000000018,-63,0,0,0
0,1,4,2,564,0.40000000000000036,-6,0,-1,0
1,0,0,3,-589,0.20000000000000018,-40,-1,0,1
0,0,5,0,3020,0.40000000000000036,38,0,0,0
0,0,1,0,-1339,-0.7999999999999998,-20,0,1,-1
1,0,6,14,1487,0.40000000000000036,-46,0,1,-1
0,0,2,4,579,0.0,-29,0,1,1
0,0,3,4,975,0.0,-23,0,0,0
0,0,4,0,1417,0.20000000000000018,-34,0,1,0
0,0,2,6,2768,0.20000000000000018,28,1,1,1
0,0,7,18,3897,0.6000000000000005,27,0,-1,0
1,1,-7,-7,-4631,-0.8000000000000007,-26,0,-1,0
1,1,-1,0,-46,-0.40000000000000036,50,0,-1,-1
1,1,-5,-7,-258,0.0,32,1,-1,0
0,1,6,4,2845,1.0,76,0,1,0
1,1,-7,-8,-3177,-0.7999999999999998,-13,0,-1,0
0,0,4,8,2988,-0.20000000000000018,37,0,1,0
0,0,3,1,2443,0.5999999999999996,24,0,1,0
0,0,1,0,-11,-0.6000000000000005,-3,0,1,1
0,1,-1,-4,286,0.0,-29,0,1,0
1,0,-1,1,90,-0.20000000000000018,3,0,1,1
0,1,1,-4,403,0.40000000000000036,20,0,0,0
0,0,7,10,3135,0.8000000000000007,-21,0,0,0
1,1,2,3,372,0.20000000000000018,-19,0,-1,0
0,1,-2,-4,-1636,-0.20000000000000018,-15,0,1,0
0,0,11,10,5586,0.7999999999999998,40,0,1,1
1,1,-3,-3,-2105,0.0,-2,0,-1,0
0,1,-2,-4,-1374,-0.20000000000000018,-26,0,-1,1
1,1,-5,-1,-2166,-0.40000000000000036,10,0,0,-1
0,1,1,-2,930,0.0,47,0,0,0
1,1,-3,-3,-950,0.0,11,0,1,0
0,0,-1,0,-2421,0.0,-47,-1,1,-1
0,1,-1,-3,-891,0.0,-8,0,-1,0
0,1,-1,-5,-211,0.20000000000000018,24,0,-1,0
0,0,-1,-2,-405,-0.40000000000000036,-13,0,-1,-1
0,0,3,4,2361,1.0,46,0,-1,0
0,1,-1,1,-134,-0.20000000000000018,-7,0,1,0
0,0,3,7,2062,0.0,-1,0,1,0
0,0,3,3,2089,0.39999999999999947,45,0,-1,1
1,1,-9,-16,-5377,-0.7999999999999998,-58,0,-1,-1
0,0,0,-4,-282,-0.20000000000000018,34,0,1,-1
1,1,-1,4,-443,0.0,-3,0,0,0
1,1,-6,-5,-3122,-0.20000000000000018,-23,0,0,0
1,1,-3,-3,-2425,-0.6000000000000005,-19,0,1,0
0,1,-2,-3,-813,0.20000000000000018,6,0,-1,0
0,1,1,3,1378,0.40000000000000036,-1,0,-1,-1
1,1,0,-1,1542,0.0,28,0,-1,0
1,1,-4,-6,-1553,0.0,-15,0,-1,0
0,0,8,12,4250,1.0,26,0,1,0
0,0,5,4,2772,0.6000000000000005,9,0,0,1
0,0,0,3,-484,-0.40000000000000036,4,0,1,0
0,0,3,6,1110,-0.20000000000000018,-12,0,1,1
1,1,1,0,1467,-0.20000000000000018,10,1,-1,1
0,0,2,3,1095,0.0,-62,0,1,1
0,0,6,4,5169,0.6000000000000005,55,1,1,0
1,1,-2,-1,-1547,-0.6000000000000005,-17,0,-1,-1
0,0,10,17,5680,0.5999999999999996,36,0,-1,0
1,0,0,-1,823,0.0,6,0,0,0
0,0,5,7,1799,0.20000000000000018,0,0,1,1
1,1,-2,-2,-757,0.20000000000000018,5,0,-1,1
0,0,2,3,91,-0.20000000000000018,-50,0,1,0
1,1,-3,-10,-1538,-0.40000000000000036,-8,0,-1,1
0,1,2,1,2228,0.5999999999999996,24,0,1,1
1,0,8,10,4869,0.7999999999999998,32,0,-1,0
0,1,2,3,640,-0.20000000000000018,-2,0,0,0
0,1,-3,1,-1871,-0.40000000000000036,-50,0,0,0
1,1,-2,-3,-2189,-0.20000000000000018,-25,0,-1,0
1,0,-2,-2,474,-0.40000000000000036,38,0,0,0
1,1,-5,-8,-1072,-0.40000000000000036,-10,0,0,0
1,0,-6,-8,-2817,-0.40000000000000036,-16,0,-1,0
0,1,1,3,-243,0.0,-40,0,1,0
1,1,0,2,-1517,-0.40000000000000036,-53,0,1,0
1,1,-6,-4,-3205,-1.2000000000000002,-26,0,-1,0
1,1,-3,3,-2820,-0.8000000000000007,-52,0,-1,0
0,0,4,9,1722,0.5999999999999996,-12,0,1,0
0,0,4,3,1978,0.0,65,0,1,1
0,0,2,-2,171,0.40000000000000036,-18,0,0,0
1,1,2,6,659,0.20000000000000018,14,0,1,-1
0,1,-5,-2,-2974,-0.6000000000000005,-24,0,1,-1
1,1,-6,-7,-3078,-1.2000000000000002,-20,0,-1,0
1,0,1,-3,1153,0.40000000000000036,2,0,-1,0
0,0,6,5,3878,0.6000000000000005,21,0,1,1
0,0,4,4,2717,0.0,-7,0,1,1
0,0,2,3,3038,1.0,96,0,-1,0
1,1,-3,-8,-1903,0.0,-10,0,-1,0
0,0,4,1,3518,0.39999999999999947,41,0,-1,0
0,1,0,0,216,0.0,31,0,0,0
1,0,-3,-5,-509,0.20000000000000018,29,0,-1,0
1,1,3,7,978,0.0,-18,0,0,-1
0,0,8,7,1884,0.5999999999999996,-20,0,1,0
0,0,6,6,2224,0.6000000000000005,-22,0,-1,1
1,1,-3,2,-1079,0.0,-27,0,-1,1
1,1,-2,-2,-1768,-0.6000000000000005,-52,0,-1,-1
1,1,0,-4,-886,0.0,-8,0,1,0
0,0,6,14,3017,0.20000000000000018,12,0,0,0
1,0,0,-4,-431,0.0,-22,0,1,0
1,1,-6,-1,-2618,-0.7999999999999998,3,0,0,0
1,0,0,-3,-740,0.0,-35,0,1,1
0,0,7,6,3982,1.0,32,0,0,1
1,1,-5,-1,-2028,-0.40000000000000036,-31,0,-1,0
0,1,6,2,5649,1.0,32,2,-1,1
1,1,-9,-7,-4949,-1.0,-63,0,-1,-1
0,0,5,-2,4867,0.8000000000000007,64,1,1,1
1,1,-4,-6,-978,-0.40000000000000036,45,0,1,1
1,1,4,3,2425,0.40000000000000036,-19,0,0,0
0,0,6,6,3815,0.8000000000000007,24,0,1,0
0,0,2,-4,976,0.40000000000000036,-17,0,1,0
0,0,1,3,862,0.20000000000000018,38,0,1,0
1,0,1,3,-403,0.0,-26,0,-1,0
1,1,-4,-2,-2204,-0.20000000000000018,-24,0,0,-1
0,0,0,-2,-219,-0.20000000000000018,-5,0,1,0
0,0,11,13,5330,0.6000000000000005,57,0,-1,1
0,0,5,11,3414,0.20000000000000018,-10,0,1,1
1,0,1,0,792,-0.20000000000000018,35,0,0,0
0,0,-3,-3,-146,0.0,-11,0,-1,-1
1,0,0,-3,-1578,-0.20000000000000018,-68,0,0,1
0,0,-1,0,-769,0.0,-10,0,-1,0
0,1,3,1,1860,0.5999999999999996,-21,0,0,0
0,0,7,4,3525,0.7999999999999998,-2,0,0,0
0,0,4,11,679,0.0,-4,0,1,-1
1,1,-4,-3,-2555,-0.6000000000000005,-24,0,-1,0
1,0,5,1,765,0.0,-16,0,-1,-1
1,0,-2,-1,-1221,-0.40000000000000036,-24,0,-1,-1
0,1,4,7,4492,0.6000000000000005,49,0,-1,0
1,1,-1,0,186,-0.40000000000000036,9,0,0,0
0,0,1,-1,1227,0.6000000000000005,-22,0,1,0
0,1,-2,-4,-70,-0.5999999999999996,17,0,-1,1
1,1,-1,-1,-1605,-0.20000000000000018,-25,0,0,0
1,1,-5,-6,-3465,-1.0,-27,0,-1,0
1,0,1,10,-431,0.0,-35,0,-1,1
0,1,1,7,1083,0.0,-14,0,0,0
1,1,-1,-7,-1259,-0.20000000000000018,-32,0,0,0
1,1,-8,-10,-6801,-1.2000000000000002,-68,-1,0,-1
0,0,-3,0,1158,0.20000000000000018,23,0,1,-1
0,0,4,2,2053,0.6000000000000005,0,0,1,1
0,1,4,4,604,0.6000000000000005,0,0,-1,0
0,1,-4,-9,75,0.0,49,1,-1,1
1,0,-2,-3,-542,-0.20000000000000018,24,0,0,0
0,0,2,6,1099,0.0,6,0,-1,0
0,0,4,-2,2183,0.0,34,0,1,0
0,0,0,-1,791,0.0,-8,0,1,1
1,1,-5,-8,-3614,-0.6000000000000005,-13,0,0,-1
1,0,9,7,1220,0.0,-5,0,1,1
1,0,-1,-2,-1827,-0.8000000000000007,-36,0,0,0
1,1,3,3,583,0.0,28,0,-1,0
1,0,1,4,-334,-0.20000000000000018,-11,0,-1,1
1,1,-5,-9,-2494,0.0,2,0,-1,0
0,0,5,-10,2658,0.6000000000000005,82,1,0,0
0,1,0,-1,-116,-0.20000000000000018,21,0,1,-1
0,0,1,3,-197,-0.40000000000000036,-17,0,1,1
1,1,2,4,760,0.0,-26,0,0,0
0,1,1,1,1224,0.20000000000000018,5,0,-1,0
1,1,-9,-10,-6076,-0.39999999999999947,-13,-1,0,-1
1,1,-3,-10,-2339,-0.40000000000000036,-38,0,1,0
0,0,2,4,2590,0.20000000000000018,53,0,-1,0
1,0,4,3,2175,0.20000000000000018,13,0,1,0
1,0,-1,5,1188,0.0,47,0,1,0
1,1,4,1,1651,1.0,18,0,-1,0
1,1,2,-1,-187,0.40000000000000036,-27,0,-1,0
1,1,-7,-10,-4868,-1.0,-62,0,-1,0
1,1,-5,-4,-4149,-0.5999999999999996,-70,0,0,-1
1,1,-3,-5,-2602,-0.6000000000000005,-30,0,0,0
0,0,-1,-5,-1018,0.0,40,-1,1,0
0,1,5,4,2718,0.0,-22,0,-1,0
0,0,12,11,4899,0.7999999999999998,34,0,1,0
0,1,0,1,-1344,-0.40000000000000036,-14,0,-1,0
0,0,8,10,3781,0.40000000000000036,2,0,1,0
0,0,4,0,3328,0.7999999999999998,64,0,1,0
0,0,5,8,2114,0.0,-3,0,1,0
1,0,-1,-5,-464,0.0,20,0,1,0
0,1,2,1,-17,0.0,36,0,1,1
0,1,1,-3,1300,0.5999999999999996,-13,0,-1,0
0,0,7,15,3884,0.40000000000000036,2,0,1,1
1,1,-1,3,475,0.40000000000000036,19,0,1,0
0,0,3,3,2689,0.6000000000000005,32,0,1,1
1,1,-2,-9,-1367,0.20000000000000018,-27,0,0,1
1,0,-4,-8,-2999,-0.20000000000000018,-10,-1,1,0
1,1,0,-6,-967,-0.20000000000000018,-34,0,0,1
1,0,3,4,1969,0.40000000000000036,21,0,1,-1
1,1,-8,-3,-4199,-1.1999999999999993,-44,0,-1,0
0,0,-1,-4,-105,-0.20000000000000018,14,0,-1,0
1,0,4,4,3652,0.7999999999999998,37,1,0,1
1,1,-1,1,-83,-0.20000000000000018,23,0,-1,0
1,0,4,4,2526,0.40000000000000036,38,0,-1,0
1,1,-3,-5,-1864,-0.40000000000000036,12,0,1,-1
0,0,1,1,787,0.0,29,0,-1,1
1,0,0,-1,-1222,-0.40000000000000036,-28,0,-1,1
1,0,0,3,-204,0.40000000000000036,-13,-1,-1,0
1,0,1,-1,1759,0.40000000000000036,31,0,1,-1
1,1,-5,-6,-1650,-0.40000000000000036,3,0,1,-1
0,0,0,3,290,0.0,-4,0,1,0
1,0,-3,0,-3418,-0.6000000000000005,-32,-1,1,0
1,0,3,4,1922,0.40000000000000036,47,0,0,0
1,1,-4,-8,-3584,-0.40000000000000036,-49,0,-1,0
1,0,-3,-6,-2827,-0.40000000000000036,-12,0,-1,0
1,1,4,1,817,0.40000000000000036,3,0,0,-1
0,1,0,1,75,0.0,-3,0,-1,0
1,1,-3,-6,-1502,-0.20000000000000018,12,0,-1,0
0,1,-5,-5,-1706,0.0,21,0,-1,0
0,1,-2,-4,274,0.20000000000000018,16,0,-1,1
0,1,2,-1,1058,0.20000000000000018,0,0,-1,0
1,1,-1,2,-1776,-0.6000000000000005,-61,0,0,0
1,0,-4,-3,-2698,-1.0,-35,0,-1,0
1,0,-1,-4,-95,-0.20000000000000018,5,0,-1,0
1,0,0,1,519,0.5999999999999996,10,0,-1,1
1,0,-1,2,-873,-0.20000000000000018,-18,0,1,0
0,1,-5,0,-1514,-0.40000000000000036,-14,0,1,0
0,1,1,5,-973,-0.20000000000000018,-47,0,1,0
1,1,-3,-7,-1499,0.0,-18,0,0,-1
0,0,6,9,4011,0.8000000000000007,54,0,1,1
0,0,5,5,4957,0.5999999999999996,34,2,1,1
1,1,0,2,-615,0.20000000000000018,-4,0,-1,0
0,0,-1,-4,783,-0.20000000000000018,20,0,-1,0
1,1,-3,-3,-3617,-0.40000000000000036,-44,0,1,0
0,0,2,3,912,0.20000000000000018,0,0,-1,0
1,0,-5,-1,-2746,-0.40000000000000036,-58,0,0,1
0,0,3,2,1290,0.20000000000000018,9,0,0,0
0,1,0,-1,-71,0.40000000000000036,-6,0,-1,0
1,1,-4,-8,-2528,0.0,-10,0,-1,1
0,0,-1,-3,901,0.40000000000000036,40,0,0,0
0,0,4,5,2013,0.40000000000000036,10,0,-1,-1
1,1,-7,-18,-3113,-0.40000000000000036,-13,0,1,1
1,0,-3,0,-1467,-0.40000000000000036,-22,0,1,0
1,1,-6,-17,-3197,-0.8000000000000007,0,0,1,0
0,1,-2,-1,-31,0.0,7,0,-1,0
1,1,-3,-1,-802,0.0,2,0,-1,1
1,0,0,3,-1642,-0.6000000000000005,-21,0,1,-1
1,1,5,-1,2989,1.0,46,0,0,0
0,0,2,7,2197,0.5999999999999996,54,0,1,0
1,1,5,7,2983,0.20000000000000018,51,0,1,-1
0,1,0,0,1167,0.8000000000000007,40,0,1,1
1,1,-9,-15,-3941,-0.8000000000000007,37,0,-1,0
1,0,1,1,720,0.0,1,0,1,0
0,0,5,4,4098,0.40000000000000036,56,0,0,0
0,0,3,4,2430,0.20000000000000018,52,0,1,0
1,0,0,0,206,0.20000000000000018,19,0,1,0
1,0,-1,0,-1003,-0.40000000000000036,-3,0,0,0
1,1,4,7,600,0.20000000000000018,-34,0,1,1
0,1,-1,-5,-1596,-0.20000000000000018,-10,0,0,-1
0,0,2,11,2035,0.20000000000000018,12,0,-1,0
1,0,3,5,1273,0.20000000000000018,0,0,-1,1
0,1,1,3,-1232,0.0,-26,0,-1,0
0,0,3,-2,1726,0.39999999999999947,41,0,1,0
0,0,4,3,2036,0.6000000000000005,79,0,0,0
0,0,-1,1,-1123,0.0,5,0,1,-1
1,1,-2,-3,-1325,-0.20000000000000018,-7,0,-1,0
1,0,0,0,-25,0.20000000000000018,16,0,1,0
1,1,0,5,-1089,-0.40000000000000036,-10,0,0,0
0,0,1,-2,1745,0.20000000000000018,28,0,-1,0
1,1,-2,0,-1838,0.0,-29,0,-1,0
0,1,-2,-2,-1018,-0.20000000000000018,-11,0,0,1
1,1,4,3,-105,0.5999999999999996,2,-1,1,-1
1,0,-1,2,-2141,-0.40000000000000036,-35,0,1,-1
1,1,-6,-11,-3573,-0.6000000000000005,-59,0,-1,-1
0,1,-4,-12,-2105,-0.20000000000000018,43,0,-1,0
1,0,1,-5,25,-0.20000000000000018,0,0,0,0
1,1,-13,-9,-6435,-1.4000000000000004,-47,0,1,0
1,0,0,-6,-609,-0.20000000000000018,-19,0,1,0
0,0,4,3,1546,-0.20000000000000018,-8,0,0,1
1,1,-9,-12,-4929,-0.7999999999999998,-50,0,-1,0
0,0,0,-1,164,-0.20000000000000018,1,0,0,0
0,1,2,8,1025,0.40000000000000036,-42,0,-1,-1
0,0,3,4,1474,0.40000000000000036,27,0,0,0
1,0,-5,-4,-2454,-0.8000000000000007,-12,0,0,-1
0,0,0,-1,269,0.0,25,0,0,1
0,1,-3,9,-524,-0.20000000000000018,-35,0,-1,1
0,1,-2,-4,-1364,0.20000000000000018,-13,0,-1,0
1,1,-5,-6,-2320,-0.6000000000000005,-2,0,-1,0
0,0,2,5,1268,0.20000000000000018,10,0,1,0
0,0,-3,-7,-1543,0.20000000000000018,-19,0,1,0
1,1,-6,-11,-2997,-0.6000000000000005,-9,0,1,0
1,0,3,5,-367,-0.20000000000000018,-35,0,-1,0
1,1,-3,-5,-3309,-0.6000000000000005,-9,-1,1,0
1,0,1,-1,1188,0.5999999999999996,12,0,-1,1
1,0,3,3,-1138,0.0,-70,0,-1,0
0,0,7,14,6790,1.1999999999999993,110,1,0,0
0,0,5,7,3723,0.7999999999999998,37,0,-1,1
1,1,0,1,748,0.40000000000000036,15,0,1,0
0,1,1,-3,326,0.0,23,0,-1,0
0,0,2,1,1449,-0.40000000000000036,15,1,1,1
1,0,1,0,-635,-0.40000000000000036,-7,0,1,0
1,0,2,2,1060,0.0,-4,0,-1,1
1,1,-3,-7,-489,0.0,-18,1,-1,1
1,0,-2,0,-2335,-0.6000000000000005,-18,0,-1,0
0,0,-3,0,-2496,-0.6000000000000005,-23,0,1,-1
1,1,-3,-11,-2695,-0.20000000000000018,-72,0,-1,0
1,0,3,2,1160,0.20000000000000018,13,0,1,1
0,0,6,6,4982,0.40000000000000036,59,1,1,0
0,0,7,9,4688,0.0,48,1,1,0
0,0,2,5,1774,0.39999999999999947,29,0,0,0
0,0,5,6,2768,0.6000000000000005,13,0,1,0
0,0,1,3,-686,-0.20000000000000018,-52,0,1,-1
1,0,2,0,1418,0.20000000000000018,-5,0,1,1
1,1,0,-2,-5,0.0,35,0,1,0
1,1,-2,-1,-4000,-0.7999999999999998,-62,-1,0,0
0,1,-1,-10,-243,0.20000000000000018,34,0,-1,0
1,0,-2,-4,-709,0.20000000000000018,-3,0,-1,0
0,1,-3,-2,-726,0.0,8,0,1,1
0,1,7,14,3936,0.20000000000000018,53,0,1,-1
0,0,0,-7,-277,0.0,-5,0,1,0
1,1,-4,-4,-2769,-0.20000000000000018,-39,0,1,0
1,1,5,3,1513,0.0,-13,0,1,0
0,0,-1,-9,-736,0.0,-5,0,1,1
0,0,-1,-2,1334,0.20000000000000018,49,0,-1,0
0,1,5,12,3036,0.40000000000000036,-20,0,-1,0
1,0,1,5,1811,-0.20000000000000018,-9,0,-1,1
0,0,2,-1,1451,0.20000000000000018,-7,0,0,0
1,0,0,-4,-598,0.0,6,0,-1,1
0,0,4,5,1446,0.20000000000000018,9,0,1,0
1,0,1,5,1618,0.0,12,1,1,0
0,1,-1,0,93,-0.20000000000000018,-26,0,1,0
1,1,1,1,1183,0.0,27,0,0,0
1,1,-4,-10,-3453,-0.1999999999999993,-42,0,-1,0
1,1,-5,-9,-1655,-0.6000000000000005,-5,0,-1,0
1,1,-6,-7,-4462,-0.40000000000000036,-76,0,1,0
1,1,1,-1,557,-0.20000000000000018,17,0,0,0
0,0,5,4,2527,0.6000000000000005,34,0,0,0
1,1,-1,-2,-1831,-0.40000000000000036,-37,0,-1,-1
0,0,1,0,649,-0.20000000000000018,30,0,-1,1
1,1,6,3,3091,0.6000000000000005,9,0,0,0
1,1,-7,-8,-2707,-0.40000000000000036,2,0,1,0
1,1,-1,1,-512,-0.20000000000000018,5,0,-1,-1
1,1,-5,-7,-3874,-0.40000000000000036,-54,0,0,0
0,0,1,1,-100,0.20000000000000018,-23,0,1,0
1,1,-2,-6,506,-0.20000000000000018,39,0,-1,0
0,0,8,13,4796,0.7999999999999998,48,0,0,0
0,1,-1,-6,-1709,-0.20000000000000018,23,0,1,1
1,1,-6,-7,-553,-0.20000000000000018,42,0,0,0
0,1,3,7,3190,0.6000000000000005,13,0,1,-1
1,1,-3,-3,-1720,-0.6000000000000005,-23,0,-1,1
1,0,-4,-7,-480,-0.20000000000000018,40,0,0,0
1,1,-3,-3,-1081,0.0,29,0,-1,0
0,0,8,8,5436,0.7999999999999998,72,0,1,0
0,0,11,13,5323,0.5999999999999996,45,0,1,0
1,1,-1,-1,-214,-0.20000000000000018,18,0,-1,-1
1,1,-6,-7,-2705,-1.0,-38,0,1,0
0,0,2,2,1419,0.0,-10,0,-1,1
1,1,-9,-8,-5431,-1.0,-9,-1,0,0
1,1,-9,-8,-4125,-0.6000000000000005,-35,0,-1,0
0,0,6,1,3153,0.8000000000000007,62,0,1,1
1,0,-3,-2,-3991,-1.0,-64,0,1,0
1,1,-1,-3,-1694,-0.40000000000000036,-21,0,0,-1
1,1,2,1,989,0.0,3,0,0,1
0,1,-2,1,-1564,-0.40000000000000036,5,0,1,0
1,1,-5,-6,-664,0.20000000000000018,29,0,-1,0
0,1,-1,-2,-1377,0.0,-33,0,1,-1
1,1,-1,4,-1089,-0.20000000000000018,-29,0,1,0
0,0,5,7,4234,0.6000000000000005,13,1,1,1
1,1,-1,-3,-702,0.0,12,0,-1,1
1,0,1,2,-508,-0.40000000000000036,-32,0,-1,1
0,0,6,8,2366,0.40000000000000036,-38,0,-1,0
0,1,0,5,248,0.20000000000000018,-16,0,1,-1
0,0,4,9,1426,0.20000000000000018,-44,0,1,0
1,1,0,0,-740,0.0,-35,0,-1,0
1,1,-2,-2,-1724,-0.20000000000000018,-19,0,1,1
0,0,4,7,3311,0.8000000000000007,-11,0,1,0
1,0,3,8,3401,0.6000000000000005,47,0,-1,0
1,0,-3,-1,-1293,-0.20000000000000018,-19,0,0,0
0,1,2,4,906,0.6000000000000005,-32,0,-1,0
1,1,-6,-3,-2761,-0.40000000000000036,-34,0,-1,0
0,0,2,6,1419,0.40000000000000036,-16,0,1,1
1,0,-2,-2,-1530,-0.40000000000000036,-22,0,-1,0
0,1,0,4,216,0.0,27,0,0,0
1,0,3,0,1521,0.40000000000000036,19,0,1,-1
1,1,-8,-10,-5264,-1.0,-120,0,-1,-1
0,0,7,6,3949,0.6000000000000005,18,0,1,0
0,0,6,4,2907,0.20000000000000018,23,0,1,0
0,0,-1,-5,-706,-0.40000000000000036,-11,0,1,0
1,0,-1,-4,-527,0.0,25,0,-1,0
0,1,0,2,1683,0.0,37,0,1,0
1,0,-2,-1,-1005,0.1999999999999993,-23,0,0,0
1,1,-2,-2,-1122,-0.20000000000000018,18,0,1,0
1,0,-1,-2,-808,-0.40000000000000036,-27,0,1,0
1,0,-2,-4,-2281,-0.20000000000000018,-27,0,-1,0
0,1,0,0,-1750,-0.40000000000000036,-51,0,-1,0
0,0,6,7,2974,0.1999999999999993,10,0,-1,0
0,1,2,4,419,0.0,-6,0,-1,0
0,1,3,5,2101,0.40000000000000036,54,0,1,1
1,1,0,-9,-776,0.20000000000000018,-24,0,1,0
0,1,-1,1,-957,-0.40000000000000036,-25,0,-1,0
0,0,8,7,4311,0.6000000000000005,29,0,1,1
1,1,-1,0,-1207,0.0,-14,0,1,0
0,0,6,8,4616,0.6000000000000005,60,0,1,1
0,0,4,10,2404,0.40000000000000036,-14,0,1,1
1,1,2,2,600,0.20000000000000018,2,0,1,-1
0,0,4,-1,1936,0.40000000000000036,50,0,-1,0
0,1,-7,-14,-4685,-1.0,-84,0,1,0
1,1,0,1,315,0.0,18,0,1,0
1,0,0,1,994,0.0,-20,0,-1,1
0,1,-1,-1,450,0.40000000000000036,3,0,-1,1
0,1,-3,-3,110,-0.20000000000000018,0,0,0,1
0,1,0,2,-396,0.40000000000000036,-15,0,-1,-1
1,1,-2,-2,-805,0.0,19,0,-1,0
1,0,-6,-4,-1302,-0.40000000000000036,28,0,-1,-1
1,0,3,6,1763,-0.40000000000000036,24,0,1,0
1,1,-4,-2,-1993,-0.5999999999999996,-25,0,1,0
1,1,0,-3,8,0.39999999999999947,-17,0,1,1
0,0,3,10,1240,0.0,-30,0,0,-1
0,0,-2,-2,-1063,-0.6000000000000005,-22,0,1,0
0,0,3,1,22,0.40000000000000036,23,-1,1,-1
0,0,1,4,-16,0.0,10,0,-1,-1
1,1,1,3,-526,0.20000000000000018,16,0,1,0
0,1,-2,-4,-916,-0.20000000000000018,7,0,-1,0
1,1,-5,-5,-2793,-0.20000000000000018,-10,0,1,0
1,1,-2,-3,-1561,0.20000000000000018,47,-1,-1,-1
0,1,-6,-4,-3707,-0.40000000000000036,-43,0,-1,-1
1,0,-4,-3,-2457,-0.20000000000000018,-33,0,0,-1
1,1,-2,-6,-2348,-0.1999999999999993,-21,0,-1,0
0,0,13,15,5275,0.6000000000000005,-3,0,1,0
1,0,-6,-2,-3413,-0.6000000000000005,-23,0,-1,0
0,1,-4,-10,-1286,-0.20000000000000018,22,0,0,0
0,1,0,0,-1785,-0.40000000000000036,-42,0,-1,-1
0,0,5,10,3107,0.6000000000000005,6,0,1,0
1,1,1,1,-41,-0.20000000000000018,-9,0,1,0
0,0,2,2,639,0.5999999999999996,-12,0,0,0
1,1,-5,-4,-2041,-0.20000000000000018,13,0,-1,0
1,0,1,2,412,0.0,-7,0,1,0
1,0,5,11,2836,0.40000000000000036,35,0,0,-1
0,0,3,7,957,0.40000000000000036,-10,0,-1,-1
0,1,3,5,2287,0.40000000000000036,48,0,0,0
1,0,-2,1,-462,-0.20000000000000018,-4,0,0,0
0,1,1,-4,1362,0.40000000000000036,45,0,1,0
0,1,1,-2,140,0.40000000000000036,0,0,0,1
0,0,-3,-8,633,-0.20000000000000018,57,0,1,0
1,1,-1,-1,-323,-0.20000000000000018,7,0,-1,0
0,1,-3,-4,-1296,-0.20000000000000018,-16,0,-1,0
0,1,-8,-10,-3622,-0.5999999999999996,-28,0,-1,-1
0,1,0,0,-541,0.20000000000000018,-26,0,-1,0
0,0,2,3,1933,0.40000000000000036,28,0,0,0
1,1,-3,-1,-692,0.0,24,0,-1,-1
1,1,2,5,766,0.40000000000000036,24,0,0,0
0,0,2,8,2334,0.20000000000000018,27,0,-1,1
0,0,-2,-4,-143,0.20000000000000018,45,0,0,0
1,1,-10,-6,-5525,-1.3999999999999995,-58,0,0,0
1,1,1,3,-1493,-0.40000000000000036,-49,0,-1,0
0,0,5,16,2534,0.5999999999999996,2,0,1,0
1,1,-10,-2,-5900,-1.0,-54,0,-1,-1
1,0,-1,2,851,0.40000000000000036,11,0,1,1
0,1,0,-1,198,0.20000000000000018,9,0,1,1
0,1,0,1,380,0.0,29,0,-1,0
0,0,4,5,2018,0.40000000000000036,9,0,1,1
0,1,10,12,6942,1.2000000000000002,77,1,-1,1
1,0,0,1,-754,-0.20000000000000018,-25,0,1,0
1,0,-3,-5,-1400,-0.40000000000000036,29,0,-1,0
1,1,1,2,1606,0.20000000000000018,39,0,1,-1
